Gender,ExpierenceYears,ExpierenceYearsGermany,SeniorityLevel,Your main technology / programming language,Other technologies/programming languages you use often,Salary,Yearly bonus + stocks in EUR,SalaryYearAgo,Employment status,Сontract duration,Main language at work,CompanySize,LostJobDueToCorona
Male,"(11.0, 383.0]","(5.0, 30.0]",Lead,C#,"Python, .NET, Azure, Kubernetes, Docker","(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,Java,"Ruby, Go, Perl","(78000.0, 111111.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,C,"Python, Javascript / Typescript, SQL, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,51-100,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Java,"Javascript / Typescript, Java / Scala, Google Cloud, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(5.0, 30.0]",Lead,C/C++,C/C++,"(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(11.0, 383.0]","(3.0, 5.0]",Senior,Java,"Java / Scala, SQL, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Lead,Java ,"Python, Javascript / Typescript, AWS, Docker","(60000.0, 70000.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Java,"Kotlin, Javascript / Typescript, Docker","(60000.0, 70000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,Python,"Python, Squish","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Java,"Javascript / Typescript, SQL","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(8.0, 11.0]","(5.0, 30.0]",Senior,Python,"Python, SQL, AWS, Kubernetes, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,.net,"C/C++, .NET, Go, Docker","(78000.0, 111111.0]","(8000.0, 1150000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,"Linux/UNIX, GIT, Virtualisation Platforms, *shell(s) scripts","Python, Javascript / Typescript, SQL, AWS, Google Cloud, Kubernetes, Docker","(26999.999, 60000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,AWS,"Python, AWS, Kubernetes, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Python,"Python, Java / Scala, SQL, AWS, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Java,"Java / Scala, Kubernetes, Docker","(60000.0, 70000.0]","(8000.0, 1150000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(8.0, 11.0]","(5.0, 30.0]",Senior,php,"Python, PHP, Javascript / Typescript, SQL","(70000.0, 78000.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,German,up to 10,No
Female,"(-0.001, 5.0]","(3.0, 5.0]",Senior,Python,"Python, Java / Scala, SQL, AWS","(70000.0, 78000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Part-time employee,Unlimited contract,English,51-100,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,Java,"Javascript / Typescript, Java / Scala, SQL, Docker, Groovy","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Female,"(5.0, 8.0]","(3.0, 5.0]",Lead,Java,"Python, Kotlin, AWS, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(5.0, 30.0]",Senior,python,"Python, AWS, Docker","(26999.999, 60000.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,Swift,Swift,"(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(-0.001, 5.0]","(1.5, 3.0]",Middle,JavaScript,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(3.0, 5.0]",Head,JavaScript,"Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(8.0, 11.0]","(1.5, 3.0]",Middle,Python,"Python, SQL, AWS, Docker, Spark, Airflow","(70000.0, 78000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,11-50,Yes
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,QA,Python,"(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(-0.001, 1.5]",Senior,Swift,"Swift, Java / Scala","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Azure,"Python, SQL, Azure","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,C++,"Python, C/C++, Java / Scala, AWS, Kubernetes, Docker","(60000.0, 70000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(5.0, 8.0]","(-0.001, 1.5]",Middle,"Sketch, Figma",Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,Yes
Male,"(5.0, 8.0]","(1.5, 3.0]",Junior,Python,"Python, SQL, Docker","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,iOS,"Kotlin, C/C++, Swift, Ruby","(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Kotlin,Kotlin,"(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(8.0, 11.0]","(5.0, 30.0]",Middle,Java,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Head,Java,SQL,"(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,Java,"Go, AWS, Kubernetes","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,JS,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,js,"Java / Scala, Google Cloud, Docker","(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Middle,k8s,"Python, Google Cloud, Kubernetes, Docker","(26999.999, 60000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,Yes
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,Java,"Java / Scala, SQL, Go, Google Cloud, Kubernetes, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(5.0, 30.0]",Senior,Php,PHP,"(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(11.0, 383.0]","(3.0, 5.0]",Senior,Java,"Python, Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(5.0, 8.0]","(3.0, 5.0]",Senior,Kotlin,"Kotlin, Java / Scala, AWS, Kubernetes, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,Java,"Python, SQL","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Lead,"Frontend: react, node.js","Javascript / Typescript, AWS, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,"VB, RPA, Python","Python, PHP, Javascript / Typescript, .NET, SQL, SAP / ABAP","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 8.0]","(3.0, 5.0]",Senior,Go,"Java / Scala, Go, AWS, Google Cloud, Azure, Kubernetes, Docker","(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Junior,FBD,"PHP, Javascript / Typescript, SQL","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,up to 10,No
Male,"(8.0, 11.0]","(5.0, 30.0]",Senior,Java,"Python, Java / Scala","(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Middle,"C, C++","C/C++, Linux Kernel","(60000.0, 70000.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Java,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Lead,Ruby,"Python, Javascript / Typescript, Ruby, SQL, AWS, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Lead,Embedded,"Python, C/C++, Go","(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,JavaScript / TypeScript,"AWS, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(3.0, 5.0]",Senior,Javascript,"Javascript / Typescript, AWS, Azure, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,11-50,No
Female,"(5.0, 8.0]","(-0.001, 1.5]",Senior,Java,"Javascript / Typescript, C#","(26999.999, 60000.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,Java,"Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(11.0, 383.0]","(-0.001, 1.5]",Lead,JavaScript,"Javascript / Typescript, SQL, AWS","(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(5.0, 30.0]",Middle,python,"Python, Azure, Kubernetes","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,Java,"Python, Javascript / Typescript, Java / Scala, SQL, Go, AWS, Kubernetes, Docker","(78000.0, 111111.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,Java,SQL,"(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,SAP / ABAP,"SQL, SAP / ABAP","(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Head,Python,"Python, SQL, SAP / ABAP, AWS","(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(3.0, 5.0]",Lead,Kubrrnetes,"R, AWS, Google Cloud, Kubernetes, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(8.0, 11.0]","(-0.001, 1.5]",Middle,python,"Python, SQL, Go, AWS, Google Cloud, Azure, Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Lead,Java,"Python, PHP, SQL, Perl, AWS, Google Cloud, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,German,51-100,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,C#,Javascript / Typescript,"(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(11.0, 383.0]","(-0.001, 1.5]",Senior,Swift,Javascript / Typescript,"(70000.0, 78000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Middle,C++,SQL,"(70000.0, 78000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Senior,iOS,Swift,"(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(-0.001, 1.5]",Senior,Java,"Javascript / Typescript, .NET, SQL, Google Cloud","(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(5.0, 30.0]",Middle,TypeScript,"Javascript / Typescript, Azure","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,11-50,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,JS,"Javascript / Typescript, SQL","(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,Yes
Male,"(11.0, 383.0]","(3.0, 5.0]",Senior,Java,"PHP, Java / Scala, SQL, AWS, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(-0.001, 5.0]","(3.0, 5.0]",Middle,ABAP,"Python, SQL","(60000.0, 70000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,up to 10,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Java,Javascript / Typescript,"(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Middle,Python,AWS,"(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,"networking, linux, automation, cloud","Python, AWS","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Female,"(-0.001, 5.0]","(3.0, 5.0]",Middle,PHP,"PHP, Javascript / Typescript, Java / Scala","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(8.0, 11.0]","(5.0, 30.0]",Head,Java,Javascript / Typescript,"(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(-0.001, 1.5]",Head,UML,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Self-employed (freelancer),Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,python,"Python, Javascript / Typescript, AWS, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,JavaScript,"PHP, Javascript / Typescript","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(-0.001, 5.0]","(1.5, 3.0]",Lead,Spark,"Python, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,"Js, reactJS ","Javascript / Typescript, AWS","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Scala,"Python, Java / Scala, SQL, AWS, Google Cloud, Azure","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,Java,"Python, Go","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(8.0, 11.0]","(5.0, 30.0]",Senior,JavaScript ,".NET, SQL","(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(-0.001, 5.0]","(-0.001, 1.5]",Junior,ABAP,"SQL, SAP / ABAP","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,51-100,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Middle,JavaScript,"Python, Javascript / Typescript, SQL, Rust, AWS, Kubernetes, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,11-50,No
Male,"(11.0, 383.0]","(-0.001, 1.5]",Senior,SRE,"Python, C/C++, Go","(78000.0, 111111.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,Yes
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Junior,Python ,"Python, SQL, AWS, Azure, Docker","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,11-50,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,Java,"Python, SQL, Kubernetes, Docker","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,Java,"Kotlin, Java / Scala, Google Cloud, Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Middle,Android,"Kotlin, Java / Scala","(78000.0, 111111.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,Clojure,"Swift, Javascript / Typescript, Java / Scala, Clojure","(78000.0, 111111.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,Javascript,"Python, Javascript / Typescript, SQL, SAP / ABAP","(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Middle,Python,"SQL, AWS, Kubernetes, Docker","(70000.0, 78000.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Lead,Ruby,"SQL, AWS","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Female,"(8.0, 11.0]","(3.0, 5.0]",Middle,"Terraform, Kubernetes, AWS, GCP, Ansible, Puppet","Ruby, Java / Scala, SQL, Go, AWS, Google Cloud, Kubernetes, Docker","(70000.0, 78000.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,JavaScript ,PHP,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Female,"(5.0, 8.0]","(-0.001, 1.5]",Middle,Java,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,JS,"Javascript / Typescript, Google Cloud, Kubernetes, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(-0.001, 1.5]",Senior,Elixir,SQL,"(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,Go,"Python, SQL, Go, AWS, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(-0.001, 5.0]","(3.0, 5.0]",Middle,Java,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,Python,"Python, Javascript / Typescript, SQL, AWS, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Temporary contract,English,101-1000,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Head,PHP ,"AWS, Docker","(70000.0, 78000.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,German,up to 10,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Lead,Java,"Python, Kotlin, Javascript / Typescript, SQL, Docker","(70000.0, 78000.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,C#,"Python, .NET, SQL","(70000.0, 78000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Temporary contract,English,11-50,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,Java,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(-0.001, 5.0]","(1.5, 3.0]",Middle,PHP,"Python, Javascript / Typescript, SQL, AWS, Google Cloud, Docker","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Java,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,up to 10,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Head,Java,"Javascript / Typescript, Java / Scala, Go, AWS, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Middle,Python,"AWS, Kubernetes, Docker","(78000.0, 111111.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,swift,SQL,"(70000.0, 78000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(-0.001, 1.5]",Junior,React,"Python, AWS, Kubernetes, Docker, React","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(11.0, 383.0]","(3.0, 5.0]",Middle,.Net,".NET, SQL","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,51-100,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Middle,Java,Javascript / Typescript,"(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
